5000,20.0
10000,18.9
15000,18.0
20000,18.1
25000,17.9
30000,17.2
35000,17.3
40000,17.3
45000,17.4
50000,17.1
55000,17.5
60000,17.2
65000,17.2
70000,17.0
75000,17.3
80000,17.3
85000,17.2
90000,17.1
95000,17.3
100000,17.3
105000,17.3
110000,16.4
115000,16.8
120000,16.4
125000,16.9
130000,17.0
135000,16.5
140000,17.2
145000,16.7
150000,16.4
155000,16.7
160000,16.5
165000,16.6
170000,16.5
175000,17.0
180000,16.8
185000,16.6
190000,16.4
195000,16.5
200000,16.7
205000,19.2
210000,19.1
215000,19.2
220000,19.1
225000,19.3
230000,19.1
235000,19.2
240000,19.3
245000,19.2
250000,19.4
255000,19.3
260000,19.2
265000,19.1
270000,19.2
275000,19.0
280000,19.2
285000,19.3
290000,19.1
295000,19.3
300000,19.4
305000,19.6
310000,19.2
315000,19.2
320000,19.2
325000,19.4
330000,19.3
335000,19.4
340000,19.2
345000,19.4
350000,19.3
355000,19.5
360000,19.0
365000,19.4
370000,19.4
375000,19.2
380000,19.4
385000,19.2
390000,19.3
395000,19.2
400000,19.5
405000,28.3
410000,27.4
415000,26.5
420000,26.2
425000,26.0
430000,26.3
435000,26.2
440000,26.4
445000,26.1
450000,26.2
455000,26.3
460000,26.3
465000,26.2
470000,26.0
475000,26.1
480000,26.3
485000,26.2
490000,26.3
495000,26.5
500000,26.1
505000,26.3
510000,26.3
515000,26.2
520000,28.6
525000,26.5
530000,26.2
535000,26.2
540000,26.1
545000,26.2
550000,26.2
555000,26.2
560000,26.1
565000,26.1
570000,26.1
575000,26.1
580000,26.1
585000,26.3
590000,26.3
595000,26.5
600000,26.2
605000,26.4
610000,28.9
615000,26.5
620000,26.1
625000,26.7
630000,26.1
635000,26.9
640000,30.5
645000,26.9
650000,26.5
655000,26.0
660000,26.5
665000,26.2
670000,26.8
675000,26.9
680000,26.4
685000,26.1
690000,26.6
695000,26.3
700000,26.5
705000,26.8
710000,26.6
715000,27.3
720000,26.2
725000,26.2
730000,26.5
735000,26.3
740000,26.6
745000,26.4
750000,26.4
755000,26.3
760000,26.3
765000,26.5
770000,26.4
775000,26.6
780000,26.2
785000,26.5
790000,26.2
795000,26.9
800000,26.5
