5000,9.7
10000,9.9
15000,8.9
20000,9.6
25000,10.2
30000,10.7
35000,10.7
40000,10.2
45000,10.3
50000,10.6
55000,9.7
60000,10.0
65000,9.7
70000,9.8
75000,9.9
80000,9.8
85000,9.7
90000,9.8
95000,9.6
100000,9.9
105000,10.7
110000,11.3
115000,11.1
120000,10.7
125000,10.8
130000,10.8
135000,10.6
140000,11.0
145000,11.0
150000,10.8
155000,10.5
160000,11.0
165000,10.9
170000,10.5
175000,10.9
180000,10.7
185000,10.6
190000,11.1
195000,10.5
200000,10.7
205000,13.7
210000,13.4
215000,13.5
220000,13.5
225000,13.6
230000,13.6
235000,13.9
240000,13.9
245000,13.4
250000,13.7
255000,13.7
260000,13.4
265000,13.5
270000,13.4
275000,13.9
280000,13.7
285000,14.1
290000,13.3
295000,12.9
300000,12.9
305000,12.8
310000,12.6
315000,12.7
320000,12.6
325000,12.6
330000,12.8
335000,12.8
340000,12.7
345000,12.7
350000,12.8
355000,12.7
360000,12.8
365000,12.7
370000,12.8
375000,12.8
380000,12.7
385000,12.9
390000,12.6
395000,12.8
400000,12.7
