5000,9.6
10000,8.6
15000,7.8
20000,10.0
25000,8.5
30000,9.4
35000,9.8
40000,9.2
45000,10.2
50000,9.8
55000,9.7
60000,8.8
65000,8.9
70000,9.0
75000,9.5
80000,8.8
85000,7.5
90000,7.8
95000,9.8
100000,8.1
105000,9.5
110000,10.1
115000,9.5
120000,10.2
125000,10.2
130000,10.1
135000,9.5
140000,10.4
145000,10.2
150000,9.8
155000,9.9
160000,9.5
165000,10.0
170000,9.8
175000,9.8
180000,9.5
185000,9.8
190000,9.9
195000,11.0
200000,11.4
205000,14.1
210000,14.2
215000,14.5
220000,13.8
225000,13.6
230000,13.8
235000,14.2
240000,13.0
245000,13.4
250000,13.5
255000,13.3
260000,13.4
265000,13.7
270000,12.8
275000,14.0
280000,13.9
285000,13.7
290000,14.0
295000,12.9
300000,13.0
305000,13.0
310000,13.0
315000,12.8
320000,12.9
325000,12.9
330000,12.8
335000,13.0
340000,12.6
345000,13.1
350000,12.8
355000,13.9
360000,13.5
365000,12.9
370000,12.7
375000,13.0
380000,13.0
385000,13.2
390000,12.9
395000,13.1
400000,13.3
