5000,20.3
10000,19.1
15000,17.8
20000,17.7
25000,18.6
30000,17.6
35000,17.2
40000,17.3
45000,17.5
50000,17.4
55000,17.2
60000,17.2
65000,16.9
70000,17.1
75000,17.2
80000,17.0
85000,17.0
90000,17.0
95000,18.0
100000,19.5
105000,21.6
110000,19.6
115000,17.7
120000,16.9
125000,17.8
130000,17.0
135000,17.2
140000,17.1
145000,16.7
150000,17.5
155000,17.0
160000,16.6
165000,16.7
170000,17.1
175000,16.7
180000,16.5
185000,16.7
190000,17.0
195000,17.3
200000,17.1
205000,19.4
210000,19.3
215000,19.4
220000,19.3
225000,19.3
230000,19.2
235000,19.3
240000,19.2
245000,19.2
250000,19.1
255000,19.1
260000,19.1
265000,19.3
270000,19.1
275000,19.2
280000,19.2
285000,19.3
290000,19.1
295000,19.2
300000,19.1
305000,19.4
310000,19.2
315000,19.2
320000,19.4
325000,19.2
330000,19.2
335000,19.3
340000,19.2
345000,19.0
350000,19.3
355000,19.4
360000,19.2
365000,19.4
370000,19.3
375000,19.2
380000,19.2
385000,19.2
390000,19.2
395000,19.2
400000,19.5
405000,26.2
410000,26.3
415000,26.1
420000,26.2
425000,26.2
430000,26.3
435000,26.0
440000,26.1
445000,26.1
450000,25.8
455000,26.1
460000,27.1
465000,26.4
470000,27.1
475000,26.1
480000,25.9
485000,26.1
490000,26.1
495000,26.2
500000,26.1
505000,26.1
510000,26.1
515000,26.1
520000,26.2
525000,26.0
530000,26.2
535000,26.2
540000,26.8
545000,26.3
550000,26.1
555000,26.1
560000,26.2
565000,26.5
570000,26.8
575000,27.9
580000,26.3
585000,27.5
590000,26.8
595000,27.1
600000,26.4
605000,26.3
610000,26.6
615000,26.2
620000,26.3
625000,26.1
630000,26.2
635000,26.2
640000,26.3
645000,26.3
650000,26.4
655000,26.1
660000,26.2
665000,26.3
670000,26.1
675000,26.2
680000,26.2
685000,26.2
690000,26.1
695000,26.1
700000,26.3
705000,26.3
710000,26.2
715000,26.3
720000,25.9
725000,26.2
730000,26.3
735000,26.2
740000,26.2
745000,26.0
750000,26.2
755000,26.3
760000,26.2
765000,26.1
770000,26.4
775000,26.2
780000,26.3
785000,26.1
790000,26.3
795000,26.3
800000,26.1
